FK Senica,ŠK Slovan Bratislava ,11.03.2017,17:00,FK Senica,0,1,Róbert Vittek (pen) (23),"Miloš  Kratochvíl (58), Filip  Blažek (61)",
FC Nitra,FC ViOn Zlaté Moravce - Vráble,17.03.2018,17:00,ViOn Aréna,1,0,Andrej Fábry (59),"Márius  Charizopulos (29), Jaroslav  Machovec (44), Miloš  Šimončič (80), Ewerton  Paixao Da Silva (71), Dalibor  Pleva (87)",
FK Železiarne Podbrezová,MFK Zemplín Michalovce,17.03.2018,17:00,Zelpo Arena,2,1,"Illia Tereščenko (3), Endy Opoku Bernadina (47), Igor Žofčák (pen) (76)","Miroslav  Viazanko (68), Martin  Regáli (84)",
FK Železiarne Podbrezová,FC Tatran Prešov,31.03.2018,17:00,Zelpo Arena,1,1,"Lazar Djordjevič (36), Lukáš Micherda (79)","Jaroslav  Kostelný (33), Dávid  Leško (43), Lazar  Djordjevič (54), Miroslav  Viazanko (63), Endy Opoku  Bernadina (78), Lukáš  Micherda (11), Maduka Christopher  Udeh (20), Erik  Streňo (58), Jakub  Bartek (73)",
MFK Zemplín Michalovce,FC Nitra,31.03.2018,17:03,Mestský futbalový štadión,4,0,"Peter Kolesár (10), Peter Kolesár (55), Stanislav Danko (77), Dawid Kurminowski (90)","Richard  Križan (41), Aurelien  Ngeyitala Lola (50), Ondřej  Vencl (66)",
FC ViOn Zlaté Moravce - Vráble,FK Senica,31.03.2018,14:00,ViOn Aréna,2,2,"Peter Orávik (33), Michal Pintér (59), Lynel Kitambala (50), Lynel Kitambala (54)","Michal  Pintér (6), Cleber Silva  Nascimento (21), Juraj  Kotula (41), Denis  Duga (71), Ondřej  Šašinka (75), Hans Nunoo  Sarpei (27), Jakub  Brašeň (37), Richard  Celis (38), Jose Luis  Zezinho (68), Michal  Ranko (72)",
FC Tatran Prešov,FC ViOn Zlaté Moravce - Vráble,07.04.2018,17:00,NTC Poprad,1,0,Nikola Gatarič (87),"Lukáš  Micherda (54), Adrián  Leško (65), Erik  Streňo (90), Dalibor  Pleva (20), Denis  Horník (50), Ewerton  Paixao Da Silva (68)",
FK Senica,MFK Zemplín Michalovce,07.04.2018,17:00,FK Senica,0,2,"Martin Koscelník (36), Dawid Kurminowski (90)","Richard  Celis (72), Lynel  Kitambala (90), Martin  Koscelník (37), Martin  Bednár (63), Dawid  Kurminowski (66)",
FC Nitra,FK Železiarne Podbrezová,07.04.2018,17:00,ViOn Aréna,0,0,,Tomáš  Vestenický (53),
FC Nitra,FC Tatran Prešov,14.04.2018,17:00,ViOn Aréna,3,2,"Christián Steinhübel (40), Tomáš Vestenický (63), Tomáš Vestenický (68), Lukáš Micherda (16), Adrián Leško (28)","Márius  Charizopulos (31), René  Kotrík (32), Lukáš  Fabiš (38), Adrián  Leško (23), Dávid  Keresteš (43), Patrik  Prikryl (56), Nikola  Gatarič (84)",
FK Železiarne Podbrezová,FK Senica,14.04.2018,17:00,Zelpo Arena,3,1,"Dávid Leško (52), Endy Opoku Bernadina (73), Michal Ranko (vl) (77), Lynel Kitambala (54)","Dávid  Leško (79), Dávid  Richtárech (71), Jose Luis  Zezinho (73), Ricardo  Villarraga (76), Jurij  Medveděv (79)",
AS Trenčín,MFK Zemplín Michalovce,12.03.2017,15:20,Štadión Sihoť,4,1,"Rangelo Janga (15), Usman Adekunle Issa (19), Desley Ubbink (41), Jakub Paur (44), Kristjan Kushta (13)","Peter  Kleščík (51), Jozef  Vajs (58), Kristi  Qose (60)",
MFK Zemplín Michalovce,FC ViOn Zlaté Moravce - Vráble,14.04.2018,17:00,Mestský futbalový štadión,2,0,"Igor Žofčák (36), Sadam Sulley (78)","Milan  Šimčák (81), Tin  Matič (83), Sadam  Sulley (90), Miloš  Nikolić (33), Haris  Harba (83)",
AS Trenčín,FC Spartak Trnava,10.03.2018,15:00,Štadión Sihoť,1,2,"Hamza Čatakovič (81), Erik Jirka (23), Kubilay Türk Yilmaz (65)","Jakub  Paur (39), Yasin  Pehlivan (84)",
MŠK Žilina,ŠK Slovan Bratislava ,11.03.2018,15:20,Štadión MŠK Žilina,2,0,"Samuel Mráz (38), Michal Škvarka (59)","Juraj  Chvátal (80), Boris  Sekulič (48), David  Holman (86)",
MFK Ružomberok,AS Trenčín,17.03.2018,17:00,MFK Ružomberok,2,1,"Michal Jonec (pen) (64), Peter Gal Andrezly (78), Desley Ubbink (4)","Erik  Daniel (33), Róbert  Gešnábel (47), Peter  Gal Andrezly (78)",
FC Spartak Trnava,MŠK Žilina,17.03.2018,15:00,Štadión Antona Malatinského,0,0,,"Yasin  Pehlivan (22), Eldar  Čivič (83), Ján  Vlasko (86), Ivan  Diaz (20), Kristián  Vallo (25), Miloš  Volešák (90)",Viktor  Pečovský (52)
ŠK Slovan Bratislava ,FC DAC 1904 Dunajská Streda,18.03.2018,15:20,Pasienky,2,0,"David Holman (24), Moha Kadfi (72)","Zsolt  Kalmár (40), Erik  Pačinda (69), Christián  Herc (86)",
ŠK Slovan Bratislava ,MFK Ružomberok,31.03.2018,17:00,Pasienky,1,0,Aleksandar Čavrič (49),"Milan  Rundič (58), Peter  Maslo (44)",
FC DAC 1904 Dunajská Streda,FC Spartak Trnava,01.04.2018,15:20,MOL Aréna,1,0,Vakoun Bayo (60),"Lukáš  Čmelík (7), Kristián  Koštrna (44), Christián  Herc (58), Cesar Rodolfo  Blackman Camarena (59), Patrik  Macej (90), Zsolt  Kalmár (90), Eldar  Čivič (44), Martin  Tóth (51), Yasin  Pehlivan (67), Marvin  Egho (90)",
MŠK Žilina,AS Trenčín,31.03.2018,15:00,Štadión MŠK Žilina,1,5,"Jaroslav Mihalík (13), Antonio Mance (11), Achraf El Mahdioui (14), Hilary Gong Chuhwak (41), Antonio Mance (50), Hilary Gong Chuhwak (75)","Jakub  Holúbek (52), Michal  Škvarka (81), Peter  Čögley (23), Jakub  Paur (56)",
FK Železiarne Podbrezová,FC Spartak Trnava,12.03.2017,17:30,Zelpo Arena,0,1,Kubilay Türk Yilmaz (50),"Patrik  Vajda (43), Róbert  Polievka (84), Martin  Tóth (7), Erik  Jirka (68), Peter  Čögley (86)",
MFK Ružomberok,MŠK Žilina,07.04.2018,17:00,MFK Ružomberok,1,2,"Róbert Gešnábel (42), Samuel Mráz (36), Samuel Mráz (90)",Miroslav  Káčer (47),
AS Trenčín,FC DAC 1904 Dunajská Streda,08.04.2018,15:20,Štadión Sihoť,1,3,"Hamza Čatakovič (85), Eric Davis (12), Vakoun Bayo (52), Kristopher Vida (76)","Yves Simon  Pambou (38), Patrik  Macej (53)",
FC Spartak Trnava,ŠK Slovan Bratislava ,07.04.2018,15:30,Štadión Antona Malatinského,1,0,Reagy Ofosu (56),"Eldar  Čivič (42), Boris  Godál (61), Vachtang  Čanturišvili (90), Marvin  Egho (90), Joeri  De Kamps (28), David  Holman (48), Vasil  Bozhikov (58)",Aleksandar  Čavrič (32)
FC Spartak Trnava,MFK Ružomberok,15.04.2018,14:45,Štadión Antona Malatinského,1,0,Martin Tóth (64),Reagy  Ofosu (80),
ŠK Slovan Bratislava ,AS Trenčín,14.04.2018,15:00,Pasienky,1,3,"Vukan Savičevič (68), Hamza Čatakovič (3), Hilary Gong Chuhwak (15), Hilary Gong Chuhwak (90)","Joeri  De Kamps (2), Milan  Rundič (10), Rabiu  Ibrahim (36), Jakub  Paur (13), Igor  Šemrinec (81)",
FC DAC 1904 Dunajská Streda,MŠK Žilina,14.04.2018,17:00,MOL Aréna,3,1,"Vakoun Bayo (27), Marin Ljubičič (31), Martin Králik (vl) (68), Ivan Diaz (62)","Zsolt  Kalmár (36), Marin  Ljubičič (89), Lukáš  Jánošík (66)",
MFK Ružomberok,FC Spartak Trnava,21.04.2018,14:45,MFK Ružomberok,0,0,,"Michal  Jonec (34), Branislav  Ľupták (42), Eldar  Čivič (33), Boris  Godál (89), Andrej  Kadlec (90)",
AS Trenčín,ŠK Slovan Bratislava ,22.04.2018,17:00,Štadión Sihoť,1,3,"Achraf El Mahdioui (74), Andraž Šporar (9), Rabiu Ibrahim (39), Aleksandar Čavrič (55)","Philip Elayo  Azango (34), Nono  Villar (54)",
MŠK Žilina,FC DAC 1904 Dunajská Streda,22.04.2018,15:20,Štadión MŠK Žilina,2,3,"Samuel Mráz (50), Jaroslav Mihalík (69), Kristopher Vida (35), Christián Herc (49), Christián Herc (59)","Filip  Kaša (41), Vakoun  Bayo (41), Christián  Herc (90)",
MŠK Žilina,MFK Ružomberok,28.04.2018,17:00,Štadión MŠK Žilina,3,0,"Samuel Mráz (30), Jaroslav Mihalík (64), Samuel Mráz (90)","Ivan  Diaz (68), Šimon  Kupec (52)",
MŠK Žilina,MFK Ružomberok,18.03.2017,15:00,Štadión MŠK Žilina,3,1,"Samuel Mráz (60), Miroslav Káčer (65), Filip Hlohovský (90), Ján Maslo (79)","Filip  Hlohovský (87), Filip  Kaša (89), Dominik  Kružliak (57), Šimon  Kupec (63), Erik  Daniel (87)",
FC DAC 1904 Dunajská Streda,AS Trenčín,28.04.2018,14:45,MOL Aréna,0,3,"Jakub Paur (29), Antonio Mance (33), Hamza Čatakovič (90)","Tomáš  Huk (30), Marko  Divkovič (77), Martin  Šulek (50), Desley  Ubbink (59), Jakub  Paur (60), Igor  Šemrinec (81), Peter  Čögley (84)",
ŠK Slovan Bratislava ,FC Spartak Trnava,28.04.2018,20:30,Pasienky,2,1,"Andraž Šporar (49), Moha Kadfi (68), Boris Godál (pen) (55)","Rabiu  Ibrahim (39), Milan  Rundič (69), Kornel  Saláta (85), Michal  Šulla (90), Anton  Sloboda (11), Yasin  Pehlivan (21)",
MFK Ružomberok,ŠK Slovan Bratislava ,05.05.2018,17:00,MFK Ružomberok,1,0,Róbert Gešnábel (33),"Ján  Maslo (21), Erik  Daniel (45), Matej  Kochan (90), Kenan  Bajrič (45)",
FC Spartak Trnava,FC DAC 1904 Dunajská Streda,05.05.2018,17:00,Štadión Antona Malatinského,2,0,"Boris Godál (pen) (5), Marvin Egho (76)","Yasin  Pehlivan (15), Eldar  Čivič (40), Martin  Tóth (68), Tomáš  Huk (5), Zsolt  Kalmár (11), Vakoun  Bayo (15), Christián  Herc (24)","Vachtang  Čanturišvili (12), Zsolt  Kalmár (12)"
AS Trenčín,MŠK Žilina,06.05.2018,15:20,Štadión Sihoť,1,2,"Hamza Čatakovič (35), Jakub Holúbek (57), Samuel Mráz (75)","Achraf  El Mahdioui (22), Juraj  Chvátal (38), František  Kubík (81)",
AS Trenčín,MFK Ružomberok,12.05.2018,17:45,Štadión Sihoť,3,1,"Martin Šulek (18), Jakub Paur (38), Hamza Čatakovič (73), Nermin Haskič (65)","Lukáš  Skovajsa (42), Peter  Čögley (75), Róbert  Gešnábel (9), Jozef  Menich (85)",
MŠK Žilina,FC Spartak Trnava,12.05.2018,17:45,Štadión MŠK Žilina,6,0,"Miroslav Káčer (13), Jaroslav Mihalík (21), Dávid Hancko (23), Samuel Mráz (56), Jakub Holúbek (59), František Kubík (86)","Filip  Kaša (9), Vachtang  Čanturišvili (50)",
FC DAC 1904 Dunajská Streda,ŠK Slovan Bratislava ,12.05.2018,17:45,MOL Aréna,0,1,Vasil Bozhikov (45),"Marin  Ljubičič (31), Yves Simon  Pambou (83), Kristián  Koštrna (86), Kenan  Bajrič (33), Joeri  De Kamps (60), Nono  Villar (66), Michal  Šulla (67), Boris  Sekulič (87)",
MFK Ružomberok,FC DAC 1904 Dunajská Streda,19.05.2018,17:00,MFK Ružomberok,0,4,"Kristopher Vida (19), Marin Ljubičič (30), Vakoun Bayo (40), Kristopher Vida (54)","Peter  Maslo (63), Peter  Gal Andrezly (70), Marin  Ljubičič (49), Kristopher  Vida (55)",
ŠK Slovan Bratislava ,MŠK Žilina,19.05.2018,17:00,Pasienky,3,2,"David Holman (pen) (18), Aleksandar Čavrič (33), Aleksandar Čavrič (56), Filip Kaša (11), Samuel Mráz (64)","Kenan  Bajrič (38), Nono  Villar (43), Jaroslav  Mihalík (17), Juraj  Chvátal (75)",
FC Tatran Prešov,MFK Zemplín Michalovce,18.03.2017,17:00,NTC Poprad,2,2,"Lukáš Kubus (5), Mojmír Trebuňák (78), Martin Koscelník (21), Igor Žofčák (71)","Dávid  Leško (79), Peter  Leško (87), Stanislav  Danko (51)",
FC Spartak Trnava,AS Trenčín,19.05.2018,17:00,Štadión Antona Malatinského,0,2,"Joey Sleegers (25), Hamza Čatakovič (87)","Lukáš  Greššák (65), Yasin  Pehlivan (66), Marvin  Egho (90), Desley  Ubbink (65), James  Lawrence (66)",
FC Tatran Prešov,FC Nitra,20.04.2018,17:00,NTC Poprad,1,1,"Nikola Gatarič (29), Tomáš Vestenický (86)","Jakub  Bartek (53), Erik  Streňo (80), Marek  Fábry (38), Tomáš  Vestenický (45), Miloš  Šimončič (83), Tomáš  Kóňa (90)",
FK Senica,FK Železiarne Podbrezová,21.04.2018,17:00,FK Senica,1,0,Frank Castaneda (38),"Jakub  Krč (26), Joan  Herrera (78), Ricardo  Villarraga (79), Blažej  Vaščak (90), Jakub  Sedláček (17)",
FC ViOn Zlaté Moravce - Vráble,MFK Zemplín Michalovce,21.04.2018,17:00,ViOn Aréna,2,2,"Ewerton Paixao Da Silva (7), Peter Orávik (23), Anton Antonov (51), Peter Kavka (72)",Michal  Pintér (70),
FC ViOn Zlaté Moravce - Vráble,FC Tatran Prešov,28.04.2018,17:00,ViOn Aréna,4,0,"Ewerton Paixao Da Silva (10), Haris Harba (27), Ľubomír Urgela (59), Cleber Silva Nascimento (88)","Denis  Horník (54), Jakub  Bartek (57)",
MFK Zemplín Michalovce,FK Senica,28.04.2018,17:00,Mestský futbalový štadión,1,2,"Sadam Sulley (39), Oliver Práznovský (17), Frank Castaneda (26)","Jose  Carrillo (9), Martin  Regáli (61), Igor  Žofčák (83), Martin  Bednár (83), Jakub  Brašeň (52), Alan  Kováč (68), Lynel  Kitambala (74), Jurij  Medveděv (85)",
FK Železiarne Podbrezová,FC Nitra,28.04.2018,17:00,Zelpo Arena,1,0,Stijepo Njire (87),"Martin  Macho (77), Tomáš  Kóňa (83)",
FC Tatran Prešov,FK Železiarne Podbrezová,05.05.2018,17:00,NTC Poprad,1,1,"Maduka Christopher Udeh (85), Stijepo Njire (21)","Erik  Streňo (36), Dávid  Keresteš (39), Jakub  Bartek (62), Martin  Luberda (77), Maduka Christopher  Udeh (90), Ján  Krivák (41), Miroslav  Viazanko (72), Dávid  Leško (74)",
FC Nitra,MFK Zemplín Michalovce,05.05.2018,17:00,ViOn Aréna,1,3,"Jaroslav Machovec (20), Milan Šimčák (38), Martin Koscelník (51), Vladislav Bragin (84)","Richard  Križan (69), Jaroslav  Machovec (82), Peter  Kavka (77)",
FK Senica,FC ViOn Zlaté Moravce - Vráble,05.05.2018,17:00,FK Senica,3,1,"Frank Castaneda (9), Frank Castaneda (pen) (45), Frank Castaneda (90), Ewerton Paixao Da Silva (41)","Ronaldo  Chacon (35), Michal  Ranko (59), Jose Luis  Zezinho (63), Michal  Pintér (47)",Juraj  Kotula (44)
ŠK Slovan Bratislava ,FC ViOn Zlaté Moravce - Vráble,18.03.2017,17:06,Pasienky,1,1,"Seydouba Soumah (pen) (47), Damián Bariš (18)","Peter  Orávik (18), Tihomir  Kostadinov (25), Samir  Nurkovič (68), Miroslav  Pastva (77), Martin  Boszorád (88)",
FK Senica,FC Tatran Prešov,12.05.2018,17:45,FK Senica,0,0,,"Michal  Ranko (8), Ronaldo  Chacon (69), Lukáš  Lupták (88), Martin  Luberda (40), Patrik  Prikryl (79), Maduka Christopher  Udeh (88)",
FC ViOn Zlaté Moravce - Vráble,FC Nitra,12.05.2018,17:45,ViOn Aréna,2,2,"Peter Orávik (pen) (22), Ondřej Šašinka (51), Miloš Šimončič (8), Tomáš Vestenický (70)","Damián  Bariš (72), Ewerton  Paixao Da Silva (90), Pavel  Kováč (90), Richard  Križan (20), Macdonald Ngwa  Niba (21), Matúš  Kuník (26)",
MFK Zemplín Michalovce,FK Železiarne Podbrezová,12.05.2018,17:45,Mestský futbalový štadión,1,0,Cubasa Niši (41),"Filip  Lepieš (50), Illia  Tereščenko (57), Miroslav  Viazanko (78), Jakub  Sedláček (90)",
FC Tatran Prešov,MFK Zemplín Michalovce,19.05.2018,17:00,NTC Poprad,2,1,"Jakub Bartek (pen) (35), Erik Streňo (67), Dawid Kurminowski (48)","Erik  Streňo (66), Miroslav  Petko (77), Adrián  Slančík (90), Milan  Šimčák (23), Peter  Kolesár (40)",
FK Železiarne Podbrezová,FC ViOn Zlaté Moravce - Vráble,19.05.2018,17:00,Zelpo Arena,1,0,Michal Breznaník (16),"Illia  Tereščenko (57), Jakub  Sedláček (67), Michal  Breznaník (73), Robert  Bartolomeu (18), Miloš  Nikolić (70)",
FC Nitra,FK Senica,19.05.2018,17:00,ViOn Aréna,5,2,"Tomáš Vestenický (27), Márius Charizopulos (45), Miloš Šimončič (56), Tomáš Vestenický (66), Pavol Farkaš (84), Alan Kováč (28), Oliver Podhorin (pen) (40)","Pavol  Farkaš (36), Miloš  Šimončič (55), Jurij  Medveděv (36), Erik  Otrísal (52)",
FC DAC 1904 Dunajská Streda,MFK Ružomberok,10.03.2018,14:00,MOL Aréna,3,0,"Roland Černák (2), Erik Pačinda (50), Ľubomír Šatka (66)","Kristián  Koštrna (54), Kristi  Qose (53)",Matúš  Macík (39)
FC DAC 1904 Dunajská Streda,FC Spartak Trnava,19.03.2017,15:20,MOL Aréna,0,0,,Emir  Halilovič (38),
MFK Skalica,FK Senica,22.05.2018,17:20,Mestský futbalový štadión Skalica,2,1,"Jozef Sombat (23), Pavol Majerník (45), Ronaldo Chacon (10)","Ladislav  Szöcs (21), Lukáš  Švrček (39), Ján  Mizerák (44), Lukáš  Opiela (71), Ricardo  Villarraga (32), Jose Luis  Zezinho (89)",
FK Senica,MFK Skalica,26.05.2018,17:20,FK Senica,1,0,Lynel Kitambala (69),"Ricardo  Villarraga (49), Joan  Herrera (90), Peter  Lipták (37), Ladislav  Szöcs (85), Michal  Jakubek (90), Tomáš  Majtán (90)",
MŠK Žilina,FC Nitra,23.05.2018,17:30,Štadión MŠK Žilina,5,0,"Samuel Mráz (12), Samuel Mráz (22), Jakub Holúbek (37), Jakub Holúbek (46), Miroslav Káčer (55)","Filip  Kaša (67), Matúš  Kuník (51)",
AS Trenčín,MFK Ružomberok,23.05.2018,17:30,Štadión Sihoť,4,2,"Giorgi Beridze (22), James Lawrence (61), Hilary Gong Chuhwak (72), Hamza Čatakovič (82), Michal Jonec (pen) (16), Peter Gal Andrezly (28)","Achraf  El Mahdioui (11), Martin  Šulek (30), Hamza  Čatakovič (49), Philippe  van Arnhem (63), Peter  Maslo (32), Matej  Kochan (32), Erik  Daniel (45), Šimon  Kupec (63)",
MŠK Žilina,AS Trenčín,27.05.2018,17:20,Štadión MŠK Žilina,1,2,"Filip Kaša (65), Philip Elayo Azango (36), Philip Elayo Azango (99)","Miroslav  Káčer (50), Igor  Šemrinec (30), Keston  Julien (52)",
FK Senica,MFK Zemplín Michalovce,30.07.2016,19:00,FK Senica,2,0,"Samuel Mráz (28), Guillermo Andres Lopez (30)","Ihor  Honchar (64), Jakub  Kosorin (77)",
AS Trenčín,FK Senica,19.03.2017,17:30,Štadión Sihoť,1,1,"Rangelo Janga (54), Tomáš Brigant (90)",Adrián  Kopičár (65),
MFK Ružomberok,ŠKF ORION TIP Sereď,21.07.2018,19:00,MFK Ružomberok,0,0,,"Ján  Maslo (87), Martin  Mečiar (38), Matej  Loduha (88)",
MFK Zemplín Michalovce,MŠK Žilina,21.08.2018,17:00,Mestský futbalový štadión,0,1,Miroslav Káčer (5),"Sadam  Sulley (85), Kristián  Vallo (34), Miroslav  Káčer (90)",
FK Senica,FC Spartak Trnava,21.07.2018,18:30,FK Senica,1,0,Matúš Čonka (vl) (40),"Jose Luis  Zezinho (34), Juraj  Kotula (45), Jakub  Krč (45), Frank  Castaneda (82), Anton  Sloboda (20)",
FK Železiarne Podbrezová,FC DAC 1904 Dunajská Streda,22.07.2018,19:00,Zelpo Arena,1,2,"Matúš Mikuš (50), Erik Pačinda (29), Kristopher Vida (90)","Martin  Baran (62), Michal  Obročník (76), Nicolas  Mejri (86), Marin  Ljubičič (78)",
FC ViOn Zlaté Moravce - Vráble,ŠK Slovan Bratislava ,22.07.2018,19:00,ViOn Aréna,1,4,"Jakub Brašeň (14), David Holman (15), Boris Cmiljanič (55), Vukan Savičevič (63), Andraž Šporar (73)","Peter  Orávik (30), Ľubomír  Urgela (35), Branislav  Ľupták (50), Nono  Villar (27)",
FC Nitra,AS Trenčín,25.09.2018,18:00,"FC Nitra, a.s.",2,1,"Tomáš Kóňa (4), Miloš Šimončič (pen) (90), Antonio Mance (58)","Ján  Chovanec (63), Christián  Steinhübel (83), Jakub  Paur (29)",
ŠKF ORION TIP Sereď,FK Senica,28.07.2018,19:00,Spartak  Myjava,2,1,"Aldo Baez (75), Nikola Gatarič (79), Désiré Ségbé Azankpo (43)","Aldo  Baez (77), Ľubomír  Ulrich (85), Pavol  Penksa (90), Désiré  Ségbé Azankpo (73)",
FC Spartak Trnava,FC ViOn Zlaté Moravce - Vráble,28.07.2018,19:00,Štadión Antona Malatinského,1,0,Ján Vlasko (pen) (60),"Jakub  Brašeň (56), Denis  Duga (89)",
ŠK Slovan Bratislava ,FK Železiarne Podbrezová,29.07.2018,19:00,Pasienky,3,0,"Vasil Bozhikov (4), Andraž Šporar (65), Andraž Šporar (77)","Michal  Obročník (18), Martin  Baran (26), Dávid  Leško (57)",
FC DAC 1904 Dunajská Streda,MFK Zemplín Michalovce,29.07.2018,19:00,MOL Aréna,4,1,"Vakoun Bayo (27), Vakoun Bayo (31), Zsolt Kalmár (32), Kristopher Vida (72), Dawid Kurminowski (88)","Marin  Ljubičič (39), Kristopher  Vida (68), Blažej  Vaščak (25)",
FK Železiarne Podbrezová,ŠK Slovan Bratislava ,01.04.2017,15:30,Zelpo Arena,2,3,"Miroslav Viazanko (69), Kamil Kuzma (87), Seydouba Soumah (25), Tamás Priskin (60), Mitchell Schet (77)","Pablo Joaquin  Podio (44), Ľuboš  Kupčík (90), Tamás  Priskin (44), Ruben  Ligeon (48), Róbert  Vittek (90)",
MŠK Žilina,FC Nitra,28.07.2018,18:30,Štadión MŠK Žilina,2,1,"Michal Škvarka (13), Róbert Boženík (54), Andrej Fábry (32)","Miroslav  Káčer (66), Jakub  Holúbek (79), Richard  Križan (45), Andrej  Fábry (71)",
AS Trenčín,MFK Ružomberok,29.07.2018,19:00,Spartak  Myjava,1,4,"Antonio Mance (25), Ismar Tandir (pen) (36), Kristi Qose (69), Kristi Qose (87), Dalibor Takáč (89)","Martin  Šulek (24), Abdul Musa  Zubairu (34), Osman  Bukari (48), Hamza  Čatakovič (75), Tihomir  Kostadinov (30), Yani  Urdinov (34), Ismar  Tandir (72)",
AS Trenčín,ŠKF ORION TIP Sereď,05.08.2018,19:00,Spartak  Myjava,5,1,"Joey Sleegers (23), Achraf El Mahdioui (38), Chukwuemeka Umeh (54), Hamza Čatakovič (89), Joey Sleegers (90), Nikola Gatarič (64)","Philip Elayo  Azango (58), Chukwuemeka  Umeh (84), Martin  Mečiar (11), Tomáš  Hučko (51)",
MFK Ružomberok,MŠK Žilina,04.08.2018,19:00,MFK Ružomberok,3,1,"Peter Gal Andrezly (3), Ismar Tandir (62), Ismar Tandir (67), Filip Kaša (18)",,
FC Nitra,FC DAC 1904 Dunajská Streda,05.08.2018,19:00,"FC Nitra, a.s.",2,3,"Miloš Šimončič (45), Tomáš Vestenický (58), Erik Pačinda (65), Vakoun Bayo (69), Abdulrahman Taiwo (vl) (90)","Tomáš  Kóňa (17), Miloš  Šimončič (38), Abdulrahman  Taiwo (82), Christián  Herc (51), Zsolt  Kalmár (84)",
MFK Zemplín Michalovce,ŠK Slovan Bratislava ,05.08.2018,19:00,Mestský futbalový štadión,1,2,"Martin Bednár (90), Filip Hološko (6), Ricky van Haaren (24)","Igor  Žofčák (35), Jose  Carrillo (75), Vukan  Savičevič (68)",
FK Železiarne Podbrezová,FC Spartak Trnava,04.08.2018,19:00,Zelpo Arena,1,0,Dávid Leško (56),,
FC ViOn Zlaté Moravce - Vráble,FK Senica,04.08.2018,19:05,ViOn Aréna,4,0,"Ewerton Paixao Da Silva (3), Peter Orávik (pen) (52), Tomáš Ďubek (58), Peter Čögley (82)","Patrik  Banovič (41), Ľubomír  Urgela (43), Branislav  Ľupták (45), Désiré  Ségbé Azankpo (45), Federico  Taborda (51), Erik  Otrísal (65)",
ŠKF ORION TIP Sereď,FC ViOn Zlaté Moravce - Vráble,11.08.2018,19:00,Spartak  Myjava,2,0,"Tidiane Djiby Ba (40), Adam Morong (88)","Vahagn  Militosjan (74), Martin  Mečiar (90), Patrik  Banovič (25), Jose David  Casado Garcia (50), Tomáš  Ďubek (90)",
FK Senica,FK Železiarne Podbrezová,11.08.2018,19:00,FK Senica,1,1,"Frank Castaneda (62), Dávid Leško (67)","Jose Luis  Zezinho (85), Martin  Kuciak (77), Matúš  Turňa (80)",
