Samuel Belaník,MŠK Žilina,brankár,26.08.2003,20,1,1,0,0,0
Lukáš Leginus,FC DAC 1904 Dunajská Streda,stredopoliar,24.04.2000,23,1,4,0,2,0
Chinonso Emeka,AS Trenčín,útočník,30.08.2001,22,2,12,4,2,2
Jaroslav Holp,MFK Zemplín Michalovce,obranca,23.06.2004,19,0,0,0,0,0
Damián Kachút,FC DAC 1904 Dunajská Streda,obranca,19,19,1,1,0,0,0
James Willy Ndjeungoue,MŠK Žilina,obranca,04.04.2003,20,2,10,0,0,0
Boris Krstić,MŠK Žilina,útočník,25.06.2003,20,1,2,0,0,0
Šimon Faško,FK Železiarne Podbrezová,stredopoliar,09.04.2006,17,1,13,0,0,1
Eric Javier Davis Grajales,FC DAC 1904 Dunajská Streda,obranca,32,32,1,3,0,2,0
Robert Stareček,FC ViOn Zlaté Moravce - Vráble,útočník,01.05.2004,19,0,0,0,0,0
Edson Correia De Araujo,FC Spartak Trnava,stredopoliar,10.06.1988,35,1,5,1,1,0
Denis Gerši,FC ViOn Zlaté Moravce - Vráble,stredopoliar,22,22,0,0,0,0,0
Ľuboš Praženka,AS Trenčín,útočník,20.06.2005,18,1,6,0,0,0
Jakub Murko,AS Trenčín,stredopoliar,26.09.2005,18,0,0,0,0,0
Tobias Čulen,AS Trenčín,útočník,18,18,0,0,0,0,0
Strahinja Kerkez,AS Trenčín,obranca,13.12.2002,20,1,1,0,0,0
Lekan Okunola,FK Železiarne Podbrezová,stredopoliar,04.08.2003,20,2,13,2,1,0
Strahinja Pavišić,MFK Tatran Liptovský Mikuláš,stredopoliar,27,27,1,8,0,2,0
Ivan Spychka,MFK Tatran Liptovský Mikuláš,obranca,18.01.1991,32,1,12,1,1,0
René Dedič,MFK Tatran Liptovský Mikuláš,útočník,07.08.1993,30,1,8,1,0,0
Kelvin Ofori,FC Spartak Trnava,stredopoliar,27.05.2001,22,2,21,4,2,0
Martin Vantruba,FC Spartak Trnava,brankár,07.02.1998,25,5,59,20,1,0
Antoin Loic Essomba Bikoula,MŠK Žilina,útočník,01.12.2003,19,2,18,2,0,0
Kenneth Tig - Ishor Ikugar,FC ViOn Zlaté Moravce - Vráble,útočník,27.10.2000,22,1,13,1,1,0
Derrick Bonsu,FK Železiarne Podbrezová,stredopoliar,07.01.2002,21,0,0,0,0,0
Moussa Baba Sangare,FK Železiarne Podbrezová,útočník,05.01.2002,21,1,11,1,0,0
Kevin Švehla,MFK Ružomberok,stredopoliar,22.07.2005,18,1,5,0,0,0
Zvonko Ceklić,MFK Zemplín Michalovce,obranca,11.04.1999,24,1,6,0,2,0
Saša Marjanović,MFK Zemplín Michalovce,obranca,05.02.2002,21,2,20,1,2,1
Abdul Malik Abubakari,ŠK Slovan Bratislava,útočník,10.05.2000,23,2,23,3,0,0
Kouakou Privat Yao,FC Spartak Trnava,útočník,30.06.1991,32,1,11,1,2,0
Maudo Lamine Jarjue,ŠK Slovan Bratislava,obranca,30.09.1997,26,1,2,0,0,0
Dabney Dos Santos,AS Trenčín,útočník,21.07.1996,27,2,13,0,0,0
Nazarii Havryliuk,FC ViOn Zlaté Moravce - Vráble,obranca,20,20,1,2,0,0,0
Christophe Kabongo,FK Železiarne Podbrezová,útočník,27.08.2003,20,2,20,8,3,0
Richard Hečko,FK Železiarne Podbrezová,obranca,20,20,0,0,0,0,0
Samuel Miroslav Kuchárik,MFK Tatran Liptovský Mikuláš,obranca,19,19,1,2,0,0,0
Samuel Bednár,AS Trenčín,stredopoliar,19,19,0,0,0,0,0
Roman Sabler,FC DAC 1904 Dunajská Streda,útočník,04.09.1995,28,3,56,6,0,0
Samuel Svetlík,MFK Dukla Banská Bystrica,stredopoliar,03.08.2004,19,2,6,0,0,0
Matej Števonka,MFK Dukla Banská Bystrica,stredopoliar,18,18,0,0,0,0,0
Dárius Rusko,MFK Dukla Banská Bystrica,útočník,19,19,0,0,0,0,0
Oliver Klimpl,MFK Dukla Banská Bystrica,obranca,20.09.2004,19,0,0,0,0,0
Norbert Matta,MFK Zemplín Michalovce,útočník,19.04.2004,19,0,0,0,0,0
Matija Krivokapić,MFK Zemplín Michalovce,útočník,20,20,1,3,0,0,0
Branislav Sokol,MFK Ružomberok,brankár,15.09.2004,19,0,0,0,0,0
Tomáš Juraj Vaško,FC Spartak Trnava,obranca,19,19,1,1,0,0,0
Tomáš Šarmír,FC Spartak Trnava,stredopoliar,19,19,0,0,0,0,0
Nicolas Kurej,FC Spartak Trnava,stredopoliar,19,19,0,0,0,0,0
Oliver Rusnák,FC Spartak Trnava,obranca,19,19,0,0,0,0,0
Riquelme Rodrigues Mendes,FC DAC 1904 Dunajská Streda,stredopoliar,02.10.2002,21,1,2,0,0,0
Patrik Dulay,FC ViOn Zlaté Moravce - Vráble,stredopoliar,03.03.2005,18,0,0,0,0,0
Jaroslav Soukup,MFK Tatran Liptovský Mikuláš,obranca,17,17,1,2,0,0,0
Adam Červeň,MFK Dukla Banská Bystrica,obranca,20,20,1,1,0,0,0
Tomáš Krajčí,MFK Tatran Liptovský Mikuláš,stredopoliar,17,17,1,1,0,0,0
Xavier Rodrigue Adang Mveng,MŠK Žilina,stredopoliar,07.06.2004,19,2,9,1,1,0
Maksym Kuchynskyi,FC Tatran Prešov,brankár,35,35,0,0,0,0,0
Dominik Piotr Sokol,FC Tatran Prešov,stredopoliar,24,24,0,0,0,0,0
Marko Milunović,FC Tatran Prešov,stredopoliar,37,37,0,0,0,0,0
Timotej Maguľak,FC Tatran Prešov,obranca,22,22,0,0,0,0,0
Yevhenii Nemtinov,FC Tatran Prešov,stredopoliar,28,28,0,0,0,0,0
Alex Olejár,FC Tatran Prešov,stredopoliar,21,21,0,0,0,0,0
Ľubomír Ivanko Macej,FC Tatran Prešov,stredopoliar,30,30,0,0,0,0,0
Tiago Manuel Maio Matos,FC Tatran Prešov,stredopoliar,22,22,0,0,0,0,0
Ivan Tiurin,FC Tatran Prešov,brankár,26,26,0,0,0,0,0
Yves Erick Bile,MŠK Žilina,útočník,24.12.2004,18,1,2,1,0,0
Aleš Mandous,MŠK Žilina,brankár,21.04.1992,31,3,7,2,0,0
Joao Victor Guimaraes Ribeiro E Silva,MFK Dukla Banská Bystrica,útočník,28.01.1998,25,1,5,0,0,0
Mahmudu Bajo,FK Železiarne Podbrezová,stredopoliar,15.08.2004,19,1,7,0,3,0
Mark Assinor Osei,FK Železiarne Podbrezová,útočník,13.07.2000,23,1,7,3,2,0
Artúr Musák,MFK Zemplín Michalovce,stredopoliar,17.10.2005,17,1,3,0,0,0
Milán Vitális,FC DAC 1904 Dunajská Streda,stredopoliar,28.01.2002,21,1,3,0,0,0
Aleksandar Popović,FC DAC 1904 Dunajská Streda,brankár,27.09.1999,24,1,9,2,0,0
Márk Csinger,FC DAC 1904 Dunajská Streda,obranca,31.05.2003,20,1,9,0,2,0
Róbert Matejov,MFK Skalica,obranca,05.07.1988,35,1,9,2,1,0
Kauã Silva Figueiredo Moura,MFK Skalica,stredopoliar,05.01.2004,19,1,3,0,0,0
Daniel Smékal,MFK Skalica,útočník,08.01.2001,22,1,10,2,0,0
Erik Riška,MFK Skalica,brankár,09.04.2002,21,0,0,0,0,0
Patrik Mijić,FC ViOn Zlaté Moravce - Vráble,útočník,04.11.1998,24,1,7,0,1,0
Oleksandr Golikov,FC Košice,obranca,13.11.1991,31,1,10,0,5,0
Jakub Jakubko,FC Košice,obranca,24.08.2004,19,1,5,0,0,0
Miroslav Sovič,FC Košice,stredopoliar,12.05.2004,19,1,6,0,1,0
Landing Sagna,FC Košice,útočník,22.12.1999,23,1,10,0,0,0
Tamás Priskin,ŠK Slovan Bratislava,útočník,27.09.1986,37,2,51,22,6,0
Milan Borjan,ŠK Slovan Bratislava,brankár,23.10.1987,35,1,7,3,1,0
Kevin Wimmer,ŠK Slovan Bratislava,obranca,15.11.1992,30,1,6,0,1,0
Nino Marcelli,ŠK Slovan Bratislava,stredopoliar,29.05.2005,18,1,8,1,0,0
Marko Tolić,ŠK Slovan Bratislava,stredopoliar,05.07.1996,27,1,7,3,0,0
Marco Djuricin,FC Spartak Trnava,útočník,12.12.1992,30,1,2,2,1,0
Adrian Zeljković,FC Spartak Trnava,stredopoliar,19.08.2002,21,1,7,0,1,1
Miha Kompan Breznik,FC Spartak Trnava,obranca,05.10.2003,20,1,4,1,1,0
Taras Bondarenko,AS Trenčín,obranca,23.09.1992,31,1,10,0,0,0
Cleber Silva Nascimento,ŠKF ORION TIP Sereď,stredopoliar,03.06.1986,37,7,134,26,18,0
Jude Sunday,AS Trenčín,útočník,04.10.2004,19,1,8,0,0,0
Hilary Gong Chuhwak,AS Trenčín,útočník,10.10.1998,25,1,42,12,1,0
Jidina Jesse Akila,AS Trenčín,útočník,27.12.2001,21,1,9,0,1,0
Henry Franck Bahi,MFK Zemplín Michalovce,obranca,20.12.1999,23,1,8,0,4,0
Richard Nagy,FC ViOn Zlaté Moravce - Vráble,stredopoliar,10.08.2000,23,1,18,2,5,0
Ricardo Allen Peňa Gutierrez,FC Spartak Trnava,stredopoliar,15.07.2004,19,0,0,0,0,0
Lesley De Sa,ŠK Slovan Bratislava,stredopoliar,02.04.1993,30,2,20,1,0,0
Jakub Badžgoň,MŠK Žilina,brankár,02.06.2005,18,0,0,0,0,0
Roman Karasiuk,MFK Zemplín Michalovce,stredopoliar,27.03.1991,32,1,6,0,0,0
Konrad Jan Gruszkowski,FC DAC 1904 Dunajská Streda,obranca,27.01.2001,22,1,5,1,0,0
Kristián Kolembus,FC ViOn Zlaté Moravce - Vráble,stredopoliar,17.04.2004,19,0,0,0,0,0
Davi Esteves De Freitas Alves,MFK Skalica,stredopoliar,12.06.2001,22,1,5,0,2,0
Erik Zoltán Gyurákovics,FC DAC 1904 Dunajská Streda,brankár,21.07.1999,24,0,0,0,0,0
Aleš Čermák,FC DAC 1904 Dunajská Streda,stredopoliar,01.10.1994,29,1,5,2,1,0
Tomas Maya Giraldo,MFK Dukla Banská Bystrica,stredopoliar,12.09.1996,27,0,0,0,0,0
Pavel Kováč,FC ViOn Zlaté Moravce - Vráble,brankár,12.08.1974,49,6,117,24,10,2
Šimon Gabriel,MFK Ružomberok,obranca,28.05.2001,22,1,6,0,0,0
Brayam Manuel Palacios Palacios,MFK Skalica,stredopoliar,02.08.1998,25,1,3,0,0,0
Ali Lutfi,MFK Skalica,stredopoliar,09.09.2005,18,0,0,0,0,0
Michal Ďuriš,FC Spartak Trnava,útočník,01.06.1988,35,1,5,4,0,0
Jan Hladík,MFK Ružomberok,útočník,21.09.1993,30,1,5,0,1,0
Anane Tidjani,FC Košice,stredopoliar,29.03.1997,26,1,5,0,0,0
Bi Irie Fernand Goure,FC DAC 1904 Dunajská Streda,útočník,12.04.2002,21,1,4,1,1,0
Andrés Josué Romero Tocuyo,FC DAC 1904 Dunajská Streda,stredopoliar,07.03.2003,20,0,0,0,0,0
Lukáš Mikulaj,AS Trenčín,útočník,11.04.2005,18,0,0,0,0,0
Martin Boszorád,FC ViOn Zlaté Moravce - Vráble,obranca,13.11.1989,33,5,108,7,25,1
Bartol Barišić,FC DAC 1904 Dunajská Streda,útočník,01.01.2003,20,1,2,0,0,0
Andrej Durić,FC Spartak Trnava,obranca,21.09.2003,20,1,2,0,0,0
Milan Knobloch,FC ViOn Zlaté Moravce - Vráble,brankár,23.08.1992,31,1,1,0,0,0
Damir Redzic,FC DAC 1904 Dunajská Streda,stredopoliar,23.03.2003,20,0,0,0,0,0
Milovan Kapor,FK Pohronie Žiar n.H. Dolná Ždaňa,obranca,05.08.1991,32,4,52,3,10,0
Damián Bariš,AS Trenčín,stredopoliar,09.12.1994,28,7,127,6,16,2
Peter Orávik,FC ViOn Zlaté Moravce - Vráble,stredopoliar,18.12.1988,34,9,222,25,24,1
Ondřej Švejdík,MŠK Žilina,obranca,03.12.1982,40,1,4,0,0,1
Martin Válovčan,FC ViOn Zlaté Moravce - Vráble,stredopoliar,14.05.1993,30,4,58,7,7,0
Tihomir Kostadinov,MFK Ružomberok,stredopoliar,04.03.1996,27,6,130,12,25,1
Miroslav Pastva,FC ViOn Zlaté Moravce - Vráble,stredopoliar,15.04.1992,31,1,24,0,6,0
Karol Karlík,FC ViOn Zlaté Moravce - Vráble,obranca,29.06.1986,37,4,78,4,14,0
Jozef Rejdovian,FC ViOn Zlaté Moravce - Vráble,stredopoliar,18.03.1991,32,5,60,5,2,0
Michal Pintér,FC ViOn Zlaté Moravce - Vráble,obranca,04.02.1994,29,10,180,10,45,0
Michal Ranko,MFK Skalica,obranca,19.02.1994,29,5,114,5,20,0
Miroslav Sedlák,FC ViOn Zlaté Moravce - Vráble,stredopoliar,12.03.1993,30,2,26,1,3,0
Róbert Gešnábel,FC ViOn Zlaté Moravce - Vráble,stredopoliar,24.11.1991,31,3,59,11,12,1
Denis Švec,FK Dubnica nad Váhom,obranca,16.03.1996,27,2,17,0,3,0
Miroslav Káčer,FC DAC 1904 Dunajská Streda,stredopoliar,02.02.1996,27,10,221,34,40,0
Jakub Kastelovič,FC ViOn Zlaté Moravce - Vráble,obranca,14.06.1995,28,2,10,0,2,0
Jozef Novota,FC ViOn Zlaté Moravce - Vráble,brankár,24.01.1986,37,3,7,1,0,0
Pepe Guilavogui,FC ViOn Zlaté Moravce - Vráble,stredopoliar,02.01.1993,30,1,28,2,1,0
Pavol Penksa,ŠKF ORION TIP Sereď,brankár,07.11.1985,37,4,58,12,6,0
Michal Sipľak,MFK Zemplín Michalovce,obranca,02.02.1996,27,3,30,0,9,0
Momodou Ceesay,MŠK Žilina,útočník,24.12.1988,34,2,16,2,5,0
Ivan Diaz,ŠKF ORION TIP Sereď,stredopoliar,23.01.1993,30,7,138,7,14,3
Francisco De Borja Docal Saiz,FK Senica,stredopoliar,03.10.1991,32,1,2,0,0,0
Jakub Kosorin,FC DAC 1904 Dunajská Streda,útočník,27.04.1995,28,5,71,5,12,1
Kristi Qose,FC Košice,obranca,10.06.1995,28,6,122,13,20,0
Aldo Baez,ŠKF ORION TIP Sereď,stredopoliar,05.09.1988,35,8,124,4,53,2
James Lawrence,AS Trenčín,obranca,22.08.1992,31,5,86,5,11,0
Erik Mikeš,AS Trenčín,stredopoliar,05.06.1997,26,1,3,0,0,0
Nikolas Špalek,MŠK Žilina,útočník,12.02.1997,26,5,111,18,13,0
Michal Breznaník,FK Železiarne Podbrezová,stredopoliar,16.12.1985,37,4,54,11,8,0
Lukáš Migaľa,MFK Dukla Banská Bystrica,obranca,04.07.1990,33,6,91,1,19,0
Matej Kochan,MFK Ružomberok,stredopoliar,21.11.1992,30,9,169,13,33,1
Matúš Čonka,FC ViOn Zlaté Moravce - Vráble,obranca,15.10.1990,33,9,202,6,34,0
Miroslav Petko,FC Tatran Prešov,obranca,24.03.1995,28,2,40,0,14,1
Jakub Rolinc,FC Tatran Prešov,útočník,12.05.1992,31,1,25,1,2,0
Filip Hlohovský,FK Železiarne Podbrezová,útočník,13.06.1988,35,6,146,42,14,1
Luboš Hušek,FK Senica,stredopoliar,26.01.1984,39,3,60,0,10,0
Jakub Krč,FC Spartak Trnava,stredopoliar,02.09.1997,26,5,77,0,19,1
Pape Macou Sarr,FC DAC 1904 Dunajská Streda,stredopoliar,25.07.1992,31,3,64,7,12,1
Dávid Kondrlík,FC DAC 1904 Dunajská Streda,útočník,31.05.1997,26,2,4,0,0,0
Kristjan Kushta,MFK Zemplín Michalovce,útočník,16.12.1997,25,2,27,3,2,0
Michal Obročník,FK Pohronie Žiar n.H. Dolná Ždaňa,stredopoliar,04.06.1991,32,6,102,6,25,0
Nermin Haskič,MFK Ružomberok,útočník,27.06.1989,34,5,115,35,7,0
Rafael Martins Vieira Da Silva,AS Trenčín,obranca,27.12.1995,27,1,3,0,1,0
Congyao Yin,AS Trenčín,stredopoliar,04.03.1997,26,0,0,0,0,0
Lukáš Mihálik,FC Spartak Trnava,stredopoliar,10.02.1997,26,3,32,1,0,0
Filip Kaša,FC DAC 1904 Dunajská Streda,obranca,01.01.1994,29,5,97,11,21,2
Martin Červeňák,FK Senica,obranca,11.01.1999,24,2,6,0,0,0
Jakub Brašeň,FC ViOn Zlaté Moravce - Vráble,obranca,02.05.1989,34,8,202,11,35,0
Vojtech Milošovič,FK Senica,brankár,02.10.1992,31,2,2,0,0,0
Michal Škvarka,MŠK Žilina,stredopoliar,19.08.1992,31,7,205,46,21,0
Dominik Sandal,FK Pohronie Žiar n.H. Dolná Ždaňa,stredopoliar,31.07.1997,26,1,4,1,0,0
Yves Simon Pambou,FC DAC 1904 Dunajská Streda,stredopoliar,27.11.1995,27,3,63,1,16,0
Cong Huang,AS Trenčín,stredopoliar,06.01.1997,26,0,0,0,0,0
Chisom Leonard Johnson,AS Trenčín,útočník,28.10.1993,29,1,5,0,1,0
Branislav Pavol,FK Železiarne Podbrezová,brankár,26.08.1997,26,0,0,0,0,0
Emmanuel Mensah,MFK Zemplín Michalovce,stredopoliar,30.06.1994,29,3,32,6,1,0
Ashiru Musefiu Olasunkanmi,FC Spartak Trnava,stredopoliar,26.06.1994,29,3,28,5,2,0
Bojan Letič,MŠK Žilina,obranca,22.12.1992,30,3,57,1,6,1
Jesus Konnsimbal,FC ViOn Zlaté Moravce - Vráble,útočník,03.03.1992,31,1,10,1,3,0
Patrik Pinte,FC ViOn Zlaté Moravce - Vráble,útočník,06.01.1997,26,3,64,3,6,0
Michal Klec,MŠK Žilina,stredopoliar,05.12.1995,27,6,59,6,1,0
Oliver Podhorin,MFK Skalica,obranca,06.07.1992,31,7,122,12,13,1
Martin Králik,MŠK Žilina,obranca,03.04.1995,28,7,127,7,11,1
Ewerton Paixao Da Silva,FC ViOn Zlaté Moravce - Vráble,stredopoliar,28.12.1996,26,3,52,9,4,0
Kristián Kolčák,FC Nitra,obranca,30.01.1990,33,5,97,9,15,0
Jozef Vajs,MFK Zemplín Michalovce,stredopoliar,20.08.1997,26,1,12,0,3,0
Lukáš Skovajsa,AS Trenčín,obranca,27.03.1994,29,7,119,4,15,0
Reuben Gabriel,AS Trenčín,stredopoliar,25.09.1990,33,1,11,1,0,1
Ernest Mabouka,MŠK Žilina,obranca,16.06.1988,35,5,131,4,16,0
Ivan Kotora,MFK Tatran Liptovský Mikuláš,stredopoliar,27.06.1991,32,6,45,2,6,0
Adrián Kopičár,FK Železiarne Podbrezová,stredopoliar,13.01.1997,26,4,33,1,7,1
Weriton Luiz Gutierre,FK Senica,útočník,28.02.1992,31,1,11,0,1,0
Jozef Sombat,MFK Skalica,útočník,01.04.1994,29,1,5,0,0,0
Edoardo Ceria,FC Spartak Trnava,útočník,26.05.1995,28,0,0,0,0,0
Celestine Chukwuebuka Lazarus,MFK Zemplín Michalovce,obranca,13.11.1992,30,1,5,0,2,1
Jakub Kudlička,MFK Ružomberok,stredopoliar,10.01.1999,24,1,2,0,0,0
Marek Rigo,FK Senica,stredopoliar,15.12.1997,25,2,33,0,0,0
Samuel Šefčík,MFK Ružomberok,stredopoliar,04.11.1996,26,8,91,16,15,0
Miloš Volešák,MŠK Žilina,brankár,20.04.1984,39,7,189,70,4,0
Samuel Antálek,ŠK Slovan Bratislava,obranca,06.06.1997,26,1,1,0,0,0
Aleksandar Čavrič,ŠK Slovan Bratislava,stredopoliar,18.05.1994,29,8,169,45,4,2
Uche Nwofor,AS Trenčín,útočník,17.09.1991,32,1,12,1,0,0
Milan Kvocera,FC ViOn Zlaté Moravce - Vráble,útočník,01.01.1998,25,5,62,4,5,0
Ján Minárik,MŠK Žilina,obranca,25.07.1997,26,6,91,4,8,0
Viktor Jedinák,MFK Ružomberok,stredopoliar,08.02.1998,25,5,31,2,0,0
Stanislav Ducár,FK Senica,obranca,17.10.1999,23,0,0,0,0,0
Oliver Janso,FC Spartak Trnava,obranca,08.10.1993,30,3,37,1,7,1
Tomáš Hučko,ŠKF ORION TIP Sereď,obranca,03.10.1985,38,9,161,10,20,2
Boris Bališ,FK Senica,stredopoliar,23.11.1993,29,3,18,0,1,0
Daniel Dubec,FC Spartak Trnava,útočník,29.01.1998,25,1,7,0,1,0
Peter Čögley,FC ViOn Zlaté Moravce - Vráble,obranca,11.08.1988,35,11,254,4,49,1
Emil Haladej,FC Tatran Prešov,obranca,25.09.1997,26,1,5,0,0,0
Peter Szczepaniak,FK Železiarne Podbrezová,stredopoliar,22.10.1991,31,1,1,0,0,0
Zoltán Kontár,FC DAC 1904 Dunajská Streda,stredopoliar,07.11.1993,29,3,39,1,10,0
Martin Regáli,MFK Ružomberok,útočník,12.10.1993,30,8,153,35,23,1
Róbert Richnák,ŠKF ORION TIP Sereď,stredopoliar,03.05.1992,31,4,26,0,1,0
Martin Tóth,FC ViOn Zlaté Moravce - Vráble,obranca,13.10.1986,37,9,189,2,38,3
René Duda,FK Železiarne Podbrezová,stredopoliar,06.12.1996,26,2,7,0,0,0
Jakub Michlík,MŠK Žilina,stredopoliar,09.10.1997,26,1,15,1,0,0
Dominik Greif,ŠK Slovan Bratislava,brankár,06.04.1997,26,6,103,38,3,0
Roland Gerebenits,FK Pohronie Žiar n.H. Dolná Ždaňa,útočník,07.05.2000,23,3,12,0,0,0
Eric Davis,FC DAC 1904 Dunajská Streda,obranca,31.03.1991,32,8,161,18,25,0
Chigozie Emmanuel Mbah,MŠK Žilina,útočník,18.09.1997,26,1,5,0,0,0
Adam Jamrich,FC ViOn Zlaté Moravce - Vráble,obranca,07.07.1998,25,1,1,0,0,0
Matej Madleňák,MFK Ružomberok,stredopoliar,07.02.1999,24,5,96,9,21,1
Péter Varga,FC Košice,stredopoliar,27.01.1998,25,3,15,0,2,0
Lukáš Jánošík,MFK Zemplín Michalovce,útočník,05.03.1994,29,8,117,18,9,0
Slavomír Kraľovič,FC Tatran Prešov,stredopoliar,05.06.1995,28,0,0,0,0,0
Illia Tereščenko,FK Železiarne Podbrezová,útočník,27.05.1998,25,3,17,1,2,0
Róbert Mazáň,MŠK Žilina,obranca,09.02.1994,29,6,124,1,23,0
András Mészáros,ŠKF ORION TIP Sereď,útočník,29.03.1996,27,4,41,3,7,0
Mateus De Oliveira Silva,ŠKF ORION TIP Sereď,stredopoliar,27.09.1994,29,3,39,2,12,1
Milan Rundič,ŠK Slovan Bratislava,obranca,29.03.1992,31,6,92,5,21,3
Eugeniu Cociuc,MŠK Žilina,stredopoliar,11.05.1993,30,3,18,2,1,0
Matúš Kmeť,AS Trenčín,stredopoliar,27.06.2000,23,6,102,6,9,0
Ondrej Kurín,AS Trenčín,obranca,16.11.1998,24,0,0,0,0,0
Peter Kolesár,FC ViOn Zlaté Moravce - Vráble,stredopoliar,09.07.1998,25,6,110,9,14,0
Peter Kavka,MFK Zemplín Michalovce,obranca,20.11.1990,32,6,119,3,17,0
Kristián Vallo,MŠK Žilina,obranca,02.06.1998,25,6,75,4,7,0
Anastasios Dimitriadis,MFK Zemplín Michalovce,stredopoliar,27.02.1997,26,1,11,0,0,0
Martin Kolesár,MFK Zemplín Michalovce,obranca,10.12.1997,25,6,53,0,5,1
Vladislav Bragin,MFK Zemplín Michalovce,útočník,25.01.1998,25,2,22,1,1,0
Dalibor Takáč,MFK Ružomberok,stredopoliar,11.10.1997,26,6,126,10,8,0
Jozef Špyrka,FK Železiarne Podbrezová,stredopoliar,30.05.1999,24,5,48,3,5,0
Matej Grešák,FK Železiarne Podbrezová,stredopoliar,31.05.1999,24,4,49,0,7,0
Slavomír Pagáč,FK Dubnica nad Váhom,obranca,07.01.1997,26,1,1,0,0,0
Martin Kovaľ,FC ViOn Zlaté Moravce - Vráble,stredopoliar,10.02.1999,24,3,52,8,3,0
Branislav Šušolík,MŠK Žilina,obranca,16.10.1998,25,2,14,0,2,0
Tomáš Brigant,FC Spartak Trnava,stredopoliar,11.10.1994,29,4,41,2,0,0
Dávid Hancko,MŠK Žilina,obranca,13.12.1997,25,3,34,3,3,0
Alan Kováč,FK Senica,útočník,22.05.1993,30,5,41,6,4,0
Viktor Miklós,FK Senica,stredopoliar,20.12.1993,29,2,6,0,1,0
Ondřej Šašinka,FC ViOn Zlaté Moravce - Vráble,útočník,21.03.1998,25,2,24,2,4,0
Adam Pajer,FK Pohronie Žiar n.H. Dolná Ždaňa,obranca,02.05.1995,28,2,34,1,7,1
Eligijus Jankauskas,MŠK Žilina,útočník,22.06.1998,25,2,12,0,0,0
Matúš Mikuš,FK Pohronie Žiar n.H. Dolná Ždaňa,útočník,08.07.1991,32,6,73,16,7,0
Marius Silviu Alexe,FK Železiarne Podbrezová,útočník,22.02.1990,33,1,1,0,0,0
Ľubomír Šatka,FC DAC 1904 Dunajská Streda,obranca,02.12.1995,27,3,69,3,3,0
Esmerald Aluku,FC DAC 1904 Dunajská Streda,stredopoliar,31.12.1998,24,2,18,0,3,0
Dávid Haščák,FK Železiarne Podbrezová,stredopoliar,28.10.1998,24,2,5,0,0,0
Roman Tomko,FC Tatran Prešov,stredopoliar,11.01.1999,24,0,0,0,0,0
Norbert Grejták,FC Tatran Prešov,obranca,04.02.1998,25,0,0,0,0,0
Tomáš Kóňa,FC Nitra,stredopoliar,01.03.1984,39,7,190,19,19,2
Martin Chren,FC ViOn Zlaté Moravce - Vráble,obranca,02.01.1984,39,9,198,4,20,1
Erik Ujlaky,FC ViOn Zlaté Moravce - Vráble,stredopoliar,13.02.1992,31,4,70,4,1,0
Dominik Holec,MŠK Žilina,brankár,28.07.1994,29,4,69,23,2,0
Gergő Kocsis,FC DAC 1904 Dunajská Streda,obranca,07.03.1994,29,1,3,0,0,0
Richard Župa,MFK Tatran Liptovský Mikuláš,obranca,27.04.1998,25,4,62,1,9,0
Róbert Vittek,ŠK Slovan Bratislava,útočník,01.04.1982,41,6,79,24,3,1
Keston Julien,AS Trenčín,obranca,26.10.1998,24,4,37,3,3,0
Abdul Musa Zubairu,MFK Zemplín Michalovce,stredopoliar,03.10.1998,25,7,131,4,18,2
Giorgi Beridze,AS Trenčín,stredopoliar,12.05.1997,26,2,40,10,6,0
Desley Ubbink,AS Trenčín,stredopoliar,15.06.1993,30,4,63,11,8,1
Usman Adekunle Issa,MFK Zemplín Michalovce,stredopoliar,20.12.1997,25,4,51,5,7,0
Rodney Klooster,AS Trenčín,obranca,26.11.1996,26,2,9,0,1,1
Antonio Mance,AS Trenčín,útočník,07.08.1995,28,3,52,21,1,0
Matej Kosorín,FK Senica,útočník,03.04.1997,26,4,16,0,1,0
Tomáš Gerát,MFK Tatran Liptovský Mikuláš,stredopoliar,16.05.1993,30,6,95,5,18,1
Ramil Šejdajev,MŠK Žilina,útočník,15.03.1996,27,2,13,5,2,0
Mojmír Trebuňák,FC Tatran Prešov,stredopoliar,30.01.1993,30,3,16,1,0,0
Milton Klooster,AS Trenčín,útočník,26.11.1996,26,1,6,0,0,0
Ondřej Machuča,ŠKF ORION TIP Sereď,stredopoliar,24.04.1996,27,3,30,0,5,0
Filip Lepieš,FK Železiarne Podbrezová,útočník,22.12.1999,23,3,13,0,3,0
Luka Pejović,FK Železiarne Podbrezová,stredopoliar,27.07.1994,29,1,1,0,1,0
Benjamín Száraz,MFK Zemplín Michalovce,brankár,09.03.1998,25,6,58,18,3,0
Peter Leško,FC Tatran Prešov,obranca,23.09.1991,32,1,5,0,2,0
Tomáš Mikluš,FC Tatran Prešov,stredopoliar,24.11.1996,26,1,2,0,0,0
Matúš Štefančík,FC Tatran Prešov,stredopoliar,13.12.1995,27,1,1,0,0,0
Filip Ďuriš,FK Senica,útočník,28.03.1995,28,3,19,1,3,1
Juraj Hovančík,FC Tatran Prešov,stredopoliar,22.11.1990,32,5,71,2,21,2
Bohdan Pavlych,FC Tatran Prešov,stredopoliar,14.03.1997,26,0,0,0,0,0
Adrián Kačerík,MFK Dukla Banská Bystrica,stredopoliar,02.08.1997,26,4,64,3,5,0
